"first","cdindex","mktsize","N","M","p","cdid","obsweight","numlist","condition","localint","popular","basecond","pdif","conditiondif",
,,,,,16.5,134,1,48,4,1,0,4,11.52,0,
,,,,,9.03,134,1,48,3,1,0,4,4.05,-1,
,,,,,18.5,134,1,48,4,1,0,4,13.52,0,
,,,,,21.5,134,1,48,4,1,0,4,16.52,0,
,,,,,9.5,134,1,48,4,1,0,4,4.52,0,
,,,,,12.5,134,1,48,4,1,0,4,7.52,0,
,,,,,16.03,134,1,48,6,1,0,4,11.05,2,
,,,,,21.5,134,1,48,4,1,0,4,16.52,0,
,,,,,11,134,1,48,5,1,0,4,6.02,1,
,,,,,35,134,1,48,3,1,0,4,30.02,-1,
,,,,,37.5,134,1,48,4,1,0,4,32.52,0,
,,,,,46.5,134,1,48,5,1,0,4,41.52,1,
,,,,,10,134,1,48,4,1,0,4,5.02,0,
,,,,,22.45,134,1,48,4,1,0,4,17.47,0,
,,,,,47,134,1,48,4,1,0,4,42.02,0,
,,,,,47,134,1,48,4,1,0,4,42.02,0,
,,,,,32,134,1,48,4,1,0,4,27.02,0,
,,,,,22,135,1,5,3,1,0,3,0,0,
,,,,,26.92,135,1,5,6,1,0,3,4.92,3,
,,,,,33.45,135,1,5,6,1,0,3,11.45,3,
,,,,,25.82,135,1,5,6,1,0,3,3.82,3,
,,,,,23.5,135,1,5,6,1,0,3,1.5,3,
,,,,,12,137,1,11,3,1,0,4,7.5,-1,
,,,,,15.65,137,1,11,3,1,0,4,11.15,-1,
,,,,,22.45,137,1,11,6,1,0,4,17.95,2,
,,,,,4.5,137,1,11,4,1,0,4,0,0,
,,,,,9.49,137,1,11,3,1,0,4,4.99,-1,
,,,,,10.39,137,1,11,5,1,0,4,5.89,1,
,,,,,22.93,137,1,11,5,1,0,4,18.43,1,
,,,,,21.34,137,1,11,6,1,0,4,16.84,2,
,,,,,12,137,1,11,6,1,0,4,7.5,2,
,,,,,15.45,137,1,11,6,1,0,4,10.95,2,
,,,,,9,137,1,11,6,1,0,4,4.5,2,
,,,,,18.75,138,1,6,1,1,0,4,3.37,-3,
,,,,,26.94,138,1,6,4,1,0,4,11.56,0,
,,,,,28.46,138,1,6,6,1,0,4,13.08,2,
,,,,,33,138,1,6,3,1,0,4,17.62,-1,
,,,,,30.84,138,1,6,5,1,0,4,15.46,1,
,,,,,15.38,138,1,6,4,1,0,4,0,0,
,,,,,17,139,1,12,3,1,0,4,10.56,-1,
,,,,,25.45,139,1,12,3,1,0,4,19.01,-1,
,,,,,41.75,139,1,12,5,1,0,4,35.31,1,
,,,,,13.5,139,1,12,4,1,0,4,7.06,0,
,,,,,6.44,139,1,12,4,1,0,4,0,0,
,,,,,6.61,139,1,12,3,1,0,4,0.17,-1,
,,,,,13.95,139,1,12,4,1,0,4,7.51,0,
,,,,,31.5,139,1,12,6,1,0,4,25.06,2,
,,,,,7,139,1,12,4,1,0,4,0.56,0,
,,,,,49.85,139,1,12,4,1,0,4,43.41,0,
,,,,,49.85,139,1,12,5,1,0,4,43.41,1,
,,,,,30.95,139,1,12,4,1,0,4,24.51,0,
,,,,,17.49,140,1,2,5,1,0,5,0,0,
,,,,,32.95,140,1,2,3,1,0,5,15.46,-2,
,,,,,3.5,143,1,11,5,1,0,6,0.02,-1,
,,,,,3.48,143,1,11,6,1,0,6,0,0,
,,,,,4.99,143,1,11,5,1,0,6,1.51,-1,
,,,,,5,143,1,11,5,1,0,6,1.52,-1,
,,,,,6,143,1,11,5,1,0,6,2.52,-1,
,,,,,7,143,1,11,4,1,0,6,3.52,-2,
,,,,,7,143,1,11,4,1,0,6,3.52,-2,
,,,,,8,143,1,11,6,1,0,6,4.52,0,
,,,,,8.5,143,1,11,6,1,0,6,5.02,0,
,,,,,9.99,143,1,11,4,1,0,6,6.51,-2,
,,,,,16,143,1,11,4,1,0,6,12.52,-2,
,,,,,6.2,144,1,17,5,1,0,5,0,0,
,,,,,7.2,144,1,17,4,1,0,5,1,-1,
,,,,,8,144,1,17,6,1,0,5,1.8,1,
,,,,,8.7,144,1,17,6,1,0,5,2.5,1,
,,,,,9,144,1,17,4,1,0,5,2.8,-1,
,,,,,10.01,144,1,17,4,1,0,5,3.81,-1,
,,,,,12.44,144,1,17,2,1,0,5,6.24,-3,
,,,,,13.83,144,1,17,4,1,0,5,7.63,-1,
,,,,,17,144,1,17,4,1,0,5,10.8,-1,
,,,,,19.69,144,1,17,2,1,0,5,13.49,-3,
,,,,,20.99,144,1,17,5,1,0,5,14.79,0,
,,,,,21,144,1,17,5,1,0,5,14.8,0,
,,,,,22.05,144,1,17,6,1,0,5,15.85,1,
,,,,,26.25,144,1,17,4,1,0,5,20.05,-1,
,,,,,29.45,144,1,17,5,1,0,5,23.25,0,
,,,,,37.5,144,1,17,5,1,0,5,31.3,0,
,,,,,39.5,144,1,17,5,1,0,5,33.3,0,
,,,,,3.5,145,1,12,5,1,0,4,0.5,1,
,,,,,7.24,145,1,12,5,1,0,4,4.24,1,
,,,,,9,145,1,12,3,1,0,4,6,-1,
,,,,,11.5,145,1,12,5,1,0,4,8.5,1,
,,,,,13.5,145,1,12,5,1,0,4,10.5,1,
,,,,,15.29,145,1,12,2,1,0,4,12.29,-2,
,,,,,19,145,1,12,5,1,0,4,16,1,
,,,,,20.5,145,1,12,6,1,0,4,17.5,2,
,,,,,21.97,145,1,12,5,1,0,4,18.97,1,
,,,,,22.5,145,1,12,3,1,0,4,19.5,-1,
,,,,,3,145,1,12,4,1,0,4,0,0,
,,,,,41.5,145,1,12,5,1,0,4,38.5,1,
,,,,,5.39,146,1,17,4,1,0,4,0,0,
,,,,,9.1,146,1,17,4,1,0,4,3.71,0,
,,,,,9.1,146,1,17,6,1,0,4,3.71,2,
,,,,,10,146,1,17,5,1,0,4,4.61,1,
,,,,,9.5,146,1,17,4,1,0,4,4.11,0,
,,,,,10.5,146,1,17,4,1,0,4,5.11,0,
,,,,,11.99,146,1,17,4,1,0,4,6.6,0,
,,,,,14.25,146,1,17,4,1,0,4,8.86,0,
,,,,,16.25,146,1,17,4,1,0,4,10.86,0,
,,,,,18.5,146,1,17,5,1,0,4,13.11,1,
,,,,,18.5,146,1,17,5,1,0,4,13.11,1,
,,,,,16,146,1,17,5,1,0,4,10.61,1,
,,,,,22.75,146,1,17,4,1,0,4,17.36,0,
,,,,,26.5,146,1,17,5,1,0,4,21.11,1,
,,,,,47.5,146,1,17,6,1,0,4,42.11,2,
,,,,,10.35,146,1,17,6,1,0,4,4.96,2,
,,,,,14.8,146,1,17,5,1,0,4,9.41,1,
,,,,,4,147,1,5,4,1,0,4,0,0,
,,,,,5.85,147,1,5,4,1,0,4,1.85,0,
,,,,,5.5,147,1,5,4,1,0,4,1.5,0,
,,,,,11.5,147,1,5,4,1,0,4,7.5,0,
,,,,,5.45,147,1,5,4,1,0,4,1.45,0,
,,,,,3.5,148,1,15,2,1,0,2,0,0,
,,,,,6,148,1,15,2,1,0,2,2.5,0,
,,,,,7.15,148,1,15,5,1,0,2,3.65,3,
,,,,,7.5,148,1,15,5,1,0,2,4,3,
,,,,,8.98,148,1,15,4,1,0,2,5.48,2,
,,,,,10,148,1,15,3,1,0,2,6.5,1,
,,,,,12,148,1,15,3,1,0,2,8.5,1,
,,,,,15,148,1,15,4,1,0,2,11.5,2,
,,,,,16.68,148,1,15,6,1,0,2,13.18,4,
,,,,,17,148,1,15,4,1,0,2,13.5,2,
,,,,,28.5,148,1,15,6,1,0,2,25,4,
,,,,,28.95,148,1,15,6,1,0,2,25.45,4,
,,,,,8.5,148,1,15,4,1,0,2,5,2,
,,,,,10,148,1,15,4,1,0,2,6.5,2,
,,,,,18.72,148,1,15,6,1,0,2,15.22,4,
,,,,,2.7,149,1,22,4,1,0,4,0,0,
,,,,,3.1,149,1,22,3,1,0,4,0.4,-1,
,,,,,4.71,149,1,22,4,1,0,4,2.01,0,
,,,,,4.84,149,1,22,4,1,0,4,2.14,0,
,,,,,4.49,149,1,22,4,1,0,4,1.79,0,
,,,,,4.99,149,1,22,3,1,0,4,2.29,-1,
,,,,,5.5,149,1,22,3,1,0,4,2.8,-1,
,,,,,7.8,149,1,22,4,1,0,4,5.1,0,
,,,,,7.99,149,1,22,3,1,0,4,5.29,-1,
,,,,,9.5,149,1,22,4,1,0,4,6.8,0,
,,,,,10.5,149,1,22,4,1,0,4,7.8,0,
,,,,,12,149,1,22,5,1,0,4,9.3,1,
,,,,,14.03,149,1,22,3,1,0,4,11.33,-1,
,,,,,14,149,1,22,5,1,0,4,11.3,1,
,,,,,18.4,149,1,22,2,1,0,4,15.7,-2,
,,,,,17,149,1,22,4,1,0,4,14.3,0,
,,,,,17.14,149,1,22,6,1,0,4,14.44,2,
,,,,,18.57,149,1,22,6,1,0,4,15.87,2,
,,,,,6.98,149,1,22,6,1,0,4,4.28,2,
,,,,,9,149,1,22,5,1,0,4,6.3,1,
,,,,,11.5,149,1,22,5,1,0,4,8.8,1,
,,,,,13.5,149,1,22,5,1,0,4,10.8,1,
,,,,,4.71,150,1,5,4,1,0,4,0,0,
,,,,,9.5,150,1,5,4,1,0,4,4.79,0,
,,,,,10.15,150,1,5,4,1,0,4,5.44,0,
,,,,,18,150,1,5,5,1,0,4,13.29,1,
,,,,,16.5,150,1,5,4,1,0,4,11.79,0,
,,,,,5.45,151,1,20,1,1,0,1,0,0,
,,,,,5.85,151,1,20,3,1,0,1,0.4,2,
,,,,,5.6,151,1,20,4,1,0,1,0.15,3,
,,,,,6.68,151,1,20,3,1,0,1,1.23,2,
,,,,,5.74,151,1,20,4,1,0,1,0.29,3,
,,,,,6.99,151,1,20,3,1,0,1,1.54,2,
,,,,,7,151,1,20,4,1,0,1,1.55,3,
,,,,,7,151,1,20,6,1,0,1,1.55,5,
,,,,,9,151,1,20,3,1,0,1,3.55,2,
,,,,,9,151,1,20,1,1,0,1,3.55,0,
,,,,,5.95,151,1,20,5,1,0,1,0.5,4,
,,,,,10.65,151,1,20,4,1,0,1,5.2,3,
,,,,,10.75,151,1,20,5,1,0,1,5.3,4,
,,,,,11.95,151,1,20,5,1,0,1,6.5,4,
,,,,,11.5,151,1,20,5,1,0,1,6.05,4,
,,,,,11.5,151,1,20,5,1,0,1,6.05,4,
,,,,,11.5,151,1,20,5,1,0,1,6.05,4,
,,,,,13.5,151,1,20,4,1,0,1,8.05,3,
,,,,,13.5,151,1,20,5,1,0,1,8.05,4,
,,,,,24,151,1,20,5,1,0,1,18.55,4,
,,,,,9.63,152,1,3,4,1,0,4,0,0,
,,,,,11.99,152,1,3,4,1,0,4,2.36,0,
,,,,,13.73,152,1,3,5,1,0,4,4.1,1,
,,,,,18.95,153,1,8,4,1,0,4,0,0,
,,,,,19.35,153,1,8,3,1,0,4,0.4,-1,
,,,,,25.05,153,1,8,4,1,0,4,6.1,0,
,,,,,27,153,1,8,4,1,0,4,8.05,0,
,,,,,26.68,153,1,8,3,1,0,4,7.73,-1,
,,,,,27.95,153,1,8,4,1,0,4,9,0,
,,,,,36.05,153,1,8,4,1,0,4,17.1,0,
,,,,,47.5,153,1,8,6,1,0,4,28.55,2,
,,,,,3.65,154,1,13,3,1,0,4,0.94,-1,
,,,,,2.71,154,1,13,4,1,0,4,0,0,
,,,,,2.71,154,1,13,4,1,0,4,0,0,
,,,,,7.75,154,1,13,4,1,0,4,5.04,0,
,,,,,7.68,154,1,13,5,1,0,4,4.97,1,
,,,,,8,154,1,13,5,1,0,4,5.29,1,
,,,,,9.5,154,1,13,4,1,0,4,6.79,0,
,,,,,9.25,154,1,13,4,1,0,4,6.54,0,
,,,,,11,154,1,13,4,1,0,4,8.29,0,
,,,,,14,154,1,13,5,1,0,4,11.29,1,
,,,,,13.49,154,1,13,5,1,0,4,10.78,1,
,,,,,37.5,154,1,13,5,1,0,4,34.79,1,
,,,,,6,154,1,13,5,1,0,4,3.29,1,
,,,,,20.67,155,1,2,6,1,0,6,0,0,
,,,,,43.77,155,1,2,6,1,0,6,23.1,0,
,,,,,7.44,156,1,17,4,1,0,3,0.49,1,
,,,,,7.44,156,1,17,5,1,0,3,0.49,2,
,,,,,8,156,1,17,4,1,0,3,1.05,1,
,,,,,8.6,156,1,17,4,1,0,3,1.65,1,
,,,,,10,156,1,17,5,1,0,3,3.05,2,
,,,,,10.67,156,1,17,4,1,0,3,3.72,1,
,,,,,11,156,1,17,3,1,0,3,4.05,0,
,,,,,13,156,1,17,4,1,0,3,6.05,1,
,,,,,16.95,156,1,17,4,1,0,3,10,1,
,,,,,17.99,156,1,17,5,1,0,3,11.04,2,
,,,,,28.5,156,1,17,2,1,0,3,21.55,-1,
,,,,,30.5,156,1,17,5,1,0,3,23.55,2,
,,,,,6.95,156,1,17,3,1,0,3,0,0,
,,,,,8.01,156,1,17,5,1,0,3,1.06,2,
,,,,,7.95,156,1,17,5,1,0,3,1,2,
,,,,,14.45,156,1,17,4,1,0,3,7.5,1,
,,,,,23.5,156,1,17,5,1,0,3,16.55,2,
,,,,,5.49,157,1,14,4,1,0,4,0,0,
,,,,,6,157,1,14,4,1,0,4,0.51,0,
,,,,,6.05,157,1,14,6,1,0,4,0.56,2,
,,,,,7,157,1,14,4,1,0,4,1.51,0,
,,,,,6.17,157,1,14,5,1,0,4,0.68,1,
,,,,,6.17,157,1,14,6,1,0,4,0.68,2,
,,,,,10,157,1,14,5,1,0,4,4.51,1,
,,,,,10.5,157,1,14,4,1,0,4,5.01,0,
,,,,,11.73,157,1,14,4,1,0,4,6.24,0,
,,,,,11.5,157,1,14,4,1,0,4,6.01,0,
,,,,,21.97,157,1,14,5,1,0,4,16.48,1,
,,,,,21,157,1,14,5,1,0,4,15.51,1,
,,,,,26.5,157,1,14,5,1,0,4,21.01,1,
,,,,,47.5,157,1,14,5,1,0,4,42.01,1,
,,,,,9.2,158,1,10,3,1,0,3,0.29,0,
,,,,,8.91,158,1,10,3,1,0,3,0,0,
,,,,,9.2,158,1,10,4,1,0,3,0.29,1,
,,,,,14.89,158,1,10,2,1,0,3,5.98,-1,
,,,,,17,158,1,10,4,1,0,3,8.09,1,
,,,,,14.3,158,1,10,4,1,0,3,5.39,1,
,,,,,29.25,158,1,10,4,1,0,3,20.34,1,
,,,,,12.85,158,1,10,3,1,0,3,3.94,0,
,,,,,14.5,158,1,10,3,1,0,3,5.59,0,
,,,,,33.5,158,1,10,5,1,0,3,24.59,2,
,,,,,8.5,160,1,17,5,1,0,5,1,0,
,,,,,10.95,160,1,17,4,1,0,5,3.45,-1,
,,,,,7.5,160,1,17,5,1,0,5,0,0,
,,,,,15,160,1,17,3,1,0,5,7.5,-2,
,,,,,14.75,160,1,17,4,1,0,5,7.25,-1,
,,,,,11.44,160,1,17,4,1,0,5,3.94,-1,
,,,,,16.98,160,1,17,5,1,0,5,9.48,0,
,,,,,18,160,1,17,4,1,0,5,10.5,-1,
,,,,,17,160,1,17,4,1,0,5,9.5,-1,
,,,,,18,160,1,17,6,1,0,5,10.5,1,
,,,,,23.48,160,1,17,6,1,0,5,15.98,1,
,,,,,29.49,160,1,17,6,1,0,5,21.99,1,
,,,,,9.23,160,1,17,3,1,0,5,1.73,-2,
,,,,,13.45,160,1,17,4,1,0,5,5.95,-1,
,,,,,15.5,160,1,17,4,1,0,5,8,-1,
,,,,,31.5,160,1,17,5,1,0,5,24,0,
,,,,,39.28,160,1,17,3,1,0,5,31.78,-2,
,,,,,12.5,164,1,16,6,1,0,5,1.5,1,
,,,,,22,164,1,16,6,1,0,5,11,1,
,,,,,25,164,1,16,4,1,0,5,14,-1,
,,,,,28.86,164,1,16,3,1,0,5,17.86,-2,
,,,,,33.25,164,1,16,4,1,0,5,22.25,-1,
,,,,,36.5,164,1,16,5,1,0,5,25.5,0,
,,,,,42,164,1,16,5,1,0,5,31,0,
,,,,,41.5,164,1,16,5,1,0,5,30.5,0,
,,,,,46.5,164,1,16,4,1,0,5,35.5,-1,
,,,,,46.95,164,1,16,5,1,0,5,35.95,0,
,,,,,48,164,1,16,4,1,0,5,37,-1,
,,,,,11,164,1,16,5,1,0,5,0,0,
,,,,,16,164,1,16,4,1,0,5,5,-1,
,,,,,16,164,1,16,4,1,0,5,5,-1,
,,,,,16.5,164,1,16,4,1,0,5,5.5,-1,
,,,,,47.13,164,1,16,4,1,0,5,36.13,-1,
,,,,,16,166,1,5,4,1,0,4,0,0,
,,,,,26.95,166,1,5,3,1,0,4,10.95,-1,
,,,,,26.25,166,1,5,3,1,0,4,10.25,-1,
,,,,,45.94,166,1,5,4,1,0,4,29.94,0,
,,,,,48,166,1,5,4,1,0,4,32,0,
,,,,,7,167,1,23,4,1,0,4,0,0,
,,,,,7.21,167,1,23,6,1,0,4,0.21,2,
,,,,,7.94,167,1,23,4,1,0,4,0.94,0,
,,,,,10.49,167,1,23,4,1,0,4,3.49,0,
,,,,,11.7,167,1,23,4,1,0,4,4.7,0,
,,,,,11.73,167,1,23,4,1,0,4,4.73,0,
,,,,,11.25,167,1,23,5,1,0,4,4.25,1,
,,,,,13.5,167,1,23,4,1,0,4,6.5,0,
,,,,,16.95,167,1,23,5,1,0,4,9.95,1,
,,,,,17,167,1,23,3,1,0,4,10,-1,
,,,,,18,167,1,23,4,1,0,4,11,0,
,,,,,17,167,1,23,4,1,0,4,10,0,
,,,,,16.5,167,1,23,4,1,0,4,9.5,0,
,,,,,15.5,167,1,23,5,1,0,4,8.5,1,
,,,,,19.99,167,1,23,4,1,0,4,12.99,0,
,,,,,21.95,167,1,23,4,1,0,4,14.95,0,
,,,,,21.5,167,1,23,4,1,0,4,14.5,0,
,,,,,21.5,167,1,23,4,1,0,4,14.5,0,
,,,,,36.5,167,1,23,5,1,0,4,29.5,1,
,,,,,39,167,1,23,4,1,0,4,32,0,
,,,,,49.26,167,1,23,3,1,0,4,42.26,-1,
,,,,,12.95,167,1,23,4,1,0,4,5.95,0,
,,,,,26.5,167,1,23,3,1,0,4,19.5,-1,
,,,,,5.99,170,1,18,4,1,0,4,0,0,
,,,,,6,170,1,18,6,1,0,4,0.01,2,
,,,,,7.65,170,1,18,6,1,0,4,1.66,2,
,,,,,6.98,170,1,18,5,1,0,4,0.99,1,
,,,,,6.98,170,1,18,6,1,0,4,0.99,2,
,,,,,10.74,170,1,18,4,1,0,4,4.75,0,
,,,,,10.67,170,1,18,4,1,0,4,4.68,0,
,,,,,10.67,170,1,18,4,1,0,4,4.68,0,
,,,,,11.1,170,1,18,6,1,0,4,5.11,2,
,,,,,11.88,170,1,18,6,1,0,4,5.89,2,
,,,,,12.66,170,1,18,6,1,0,4,6.67,2,
,,,,,13.44,170,1,18,6,1,0,4,7.45,2,
,,,,,14.22,170,1,18,6,1,0,4,8.23,2,
,,,,,17.6,170,1,18,6,1,0,4,11.61,2,
,,,,,32.76,170,1,18,6,1,0,4,26.77,2,
,,,,,7.2,170,1,18,6,1,0,4,1.21,2,
,,,,,9.11,170,1,18,6,1,0,4,3.12,2,
,,,,,10,170,1,18,6,1,0,4,4.01,2,
,,,,,13.83,171,1,6,4,1,0,4,0,0,
,,,,,25,171,1,6,3,1,0,4,11.17,-1,
,,,,,27.49,171,1,6,2,1,0,4,13.66,-2,
,,,,,47,171,1,6,6,1,0,4,33.17,2,
,,,,,47.5,171,1,6,5,1,0,4,33.67,1,
,,,,,24,171,1,6,6,1,0,4,10.17,2,
,,,,,7.13,173,1,17,4,1,0,4,0,0,
,,,,,9.5,173,1,17,4,1,0,4,2.37,0,
,,,,,9,173,1,17,4,1,0,4,1.87,0,
,,,,,11.49,173,1,17,4,1,0,4,4.36,0,
,,,,,11.99,173,1,17,2,1,0,4,4.86,-2,
,,,,,11.95,173,1,17,4,1,0,4,4.82,0,
,,,,,11.73,173,1,17,4,1,0,4,4.6,0,
,,,,,16.5,173,1,17,4,1,0,4,9.37,0,
,,,,,13,173,1,17,4,1,0,4,5.87,0,
,,,,,17.5,173,1,17,5,1,0,4,10.37,1,
,,,,,16,173,1,17,5,1,0,4,8.87,1,
,,,,,21.75,173,1,17,5,1,0,4,14.62,1,
,,,,,28,173,1,17,6,1,0,4,20.87,2,
,,,,,27.5,173,1,17,4,1,0,4,20.37,0,
,,,,,40.9,173,1,17,6,1,0,4,33.77,2,
,,,,,18,173,1,17,5,1,0,4,10.87,1,
,,,,,21.5,173,1,17,5,1,0,4,14.37,1,
,,,,,8.48,174,1,10,6,1,0,6,0,0,
,,,,,10.75,174,1,10,4,1,0,6,2.27,-2,
,,,,,13.95,174,1,10,5,1,0,6,5.47,-1,
,,,,,19.5,174,1,10,5,1,0,6,11.02,-1,
,,,,,19.5,174,1,10,5,1,0,6,11.02,-1,
,,,,,21.7,174,1,10,4,1,0,6,13.22,-2,
,,,,,28.43,174,1,10,6,1,0,6,19.95,0,
,,,,,31.26,174,1,10,6,1,0,6,22.78,0,
,,,,,28.94,174,1,10,5,1,0,6,20.46,-1,
,,,,,25.5,174,1,10,3,1,0,6,17.02,-3,
,,,,,6,177,1,13,3,1,0,3,0,0,
,,,,,10.25,177,1,13,4,1,0,3,4.25,1,
,,,,,16.45,177,1,13,4,1,0,3,10.45,1,
,,,,,16.49,177,1,13,4,1,0,3,10.49,1,
,,,,,17,177,1,13,5,1,0,3,11,2,
,,,,,16,177,1,13,5,1,0,3,10,2,
,,,,,21,177,1,13,4,1,0,3,15,1,
,,,,,20.4,177,1,13,4,1,0,3,14.4,1,
,,,,,23.95,177,1,13,4,1,0,3,17.95,1,
,,,,,25,177,1,13,5,1,0,3,19,2,
,,,,,13.5,177,1,13,4,1,0,3,7.5,1,
,,,,,18.98,177,1,13,5,1,0,3,12.98,2,
,,,,,26.5,177,1,13,4,1,0,3,20.5,1,
,,,,,5.79,179,1,15,3,1,0,3,1.71,0,
,,,,,7.5,179,1,15,4,1,0,3,3.42,1,
,,,,,6.6,179,1,15,4,1,0,3,2.52,1,
,,,,,9.49,179,1,15,4,1,0,3,5.41,1,
,,,,,10.43,179,1,15,4,1,0,3,6.35,1,
,,,,,10.6,179,1,15,5,1,0,3,6.52,2,
,,,,,10.5,179,1,15,4,1,0,3,6.42,1,
,,,,,11.27,179,1,15,6,1,0,3,7.19,3,
,,,,,12,179,1,15,4,1,0,3,7.92,1,
,,,,,12.5,179,1,15,4,1,0,3,8.42,1,
,,,,,13.5,179,1,15,5,1,0,3,9.42,2,
,,,,,20,179,1,15,4,1,0,3,15.92,1,
,,,,,26.5,179,1,15,6,1,0,3,22.42,3,
,,,,,4.08,179,1,15,3,1,0,3,0,0,
,,,,,11.5,179,1,15,5,1,0,3,7.42,2,
,,,,,6.59,180,1,16,4,1,0,4,0,0,
,,,,,11,180,1,16,5,1,0,4,4.41,1,
,,,,,11,180,1,16,4,1,0,4,4.41,0,
,,,,,13,180,1,16,4,1,0,4,6.41,0,
,,,,,20.5,180,1,16,4,1,0,4,13.91,0,
,,,,,28,180,1,16,3,1,0,4,21.41,-1,
,,,,,29,180,1,16,3,1,0,4,22.41,-1,
,,,,,42.39,180,1,16,6,1,0,4,35.8,2,
,,,,,44.44,180,1,16,6,1,0,4,37.85,2,
,,,,,47,180,1,16,1,1,0,4,40.41,-3,
,,,,,49.99,180,1,16,4,1,0,4,43.4,0,
,,,,,7.49,180,1,16,4,1,0,4,0.9,0,
,,,,,12,180,1,16,4,1,0,4,5.41,0,
,,,,,32,180,1,16,4,1,0,4,25.41,0,
,,,,,34.95,180,1,16,4,1,0,4,28.36,0,
,,,,,35.95,180,1,16,4,1,0,4,29.36,0,
,,,,,11.73,181,1,4,4,1,0,4,0,0,
,,,,,22,181,1,4,3,1,0,4,10.27,-1,
,,,,,31.95,181,1,4,4,1,0,4,20.22,0,
,,,,,22.5,181,1,4,3,1,0,4,10.77,-1,
,,,,,4.71,182,1,18,3,1,0,3,0,0,
,,,,,6.5,182,1,18,5,1,0,3,1.79,2,
,,,,,7.8,182,1,18,5,1,0,3,3.09,2,
,,,,,7.44,182,1,18,4,1,0,3,2.73,1,
,,,,,8,182,1,18,4,1,0,3,3.29,1,
,,,,,9.44,182,1,18,1,1,0,3,4.73,-2,
,,,,,12,182,1,18,6,1,0,3,7.29,3,
,,,,,12,182,1,18,4,1,0,3,7.29,1,
,,,,,12,182,1,18,4,1,0,3,7.29,1,
,,,,,13.25,182,1,18,4,1,0,3,8.54,1,
,,,,,14.5,182,1,18,5,1,0,3,9.79,2,
,,,,,14.49,182,1,18,5,1,0,3,9.78,2,
,,,,,14.5,182,1,18,5,1,0,3,9.79,2,
,,,,,16.65,182,1,18,4,1,0,3,11.94,1,
,,,,,25,182,1,18,3,1,0,3,20.29,0,
,,,,,26.25,182,1,18,5,1,0,3,21.54,2,
,,,,,31.5,182,1,18,5,1,0,3,26.79,2,
,,,,,35.9,182,1,18,6,1,0,3,31.19,3,
,,,,,2.99,184,1,28,3,1,0,3,0.24,0,
,,,,,2.99,184,1,28,3,1,0,3,0.24,0,
,,,,,2.75,184,1,28,3,1,0,3,0,0,
,,,,,2.99,184,1,28,5,1,0,3,0.24,2,
,,,,,5,184,1,28,4,1,0,3,2.25,1,
,,,,,5.5,184,1,28,2,1,0,3,2.75,-1,
,,,,,5.75,184,1,28,4,1,0,3,3,1,
,,,,,7.2,184,1,28,4,1,0,3,4.45,1,
,,,,,3.97,184,1,28,4,1,0,3,1.22,1,
,,,,,8,184,1,28,3,1,0,3,5.25,0,
,,,,,7.25,184,1,28,4,1,0,3,4.5,1,
,,,,,7.49,184,1,28,4,1,0,3,4.74,1,
,,,,,11.65,184,1,28,4,1,0,3,8.9,1,
,,,,,10.94,184,1,28,4,1,0,3,8.19,1,
,,,,,12,184,1,28,4,1,0,3,9.25,1,
,,,,,12.45,184,1,28,5,1,0,3,9.7,2,
,,,,,13,184,1,28,4,1,0,3,10.25,1,
,,,,,13,184,1,28,4,1,0,3,10.25,1,
,,,,,23.15,184,1,28,6,1,0,3,20.4,3,
,,,,,20.95,184,1,28,6,1,0,3,18.2,3,
,,,,,22,184,1,28,4,1,0,3,19.25,1,
,,,,,23.05,184,1,28,5,1,0,3,20.3,2,
,,,,,23.55,184,1,28,5,1,0,3,20.8,2,
,,,,,26.48,184,1,28,6,1,0,3,23.73,3,
,,,,,31.02,184,1,28,6,1,0,3,28.27,3,
,,,,,3.5,184,1,28,4,1,0,3,0.75,1,
,,,,,5.96,184,1,28,3,1,0,3,3.21,0,
,,,,,13.5,184,1,28,6,1,0,3,10.75,3,
,,,,,2.95,185,1,14,3,1,0,3,0,0,
,,,,,6.89,185,1,14,6,1,0,3,3.94,3,
,,,,,7.5,185,1,14,4,1,0,3,4.55,1,
,,,,,7.99,185,1,14,3,1,0,3,5.04,0,
,,,,,10,185,1,14,4,1,0,3,7.05,1,
,,,,,10,185,1,14,5,1,0,3,7.05,2,
,,,,,16.5,185,1,14,5,1,0,3,13.55,2,
,,,,,18,185,1,14,5,1,0,3,15.05,2,
,,,,,16.5,185,1,14,5,1,0,3,13.55,2,
,,,,,22,185,1,14,5,1,0,3,19.05,2,
,,,,,27,185,1,14,4,1,0,3,24.05,1,
,,,,,23.84,185,1,14,5,1,0,3,20.89,2,
,,,,,30.84,185,1,14,5,1,0,3,27.89,2,
,,,,,14.99,185,1,14,6,1,0,3,12.04,3,
,,,,,5.23,186,1,9,3,1,0,4,0.23,-1,
,,,,,5,186,1,9,4,1,0,4,0,0,
,,,,,8.99,186,1,9,3,1,0,4,3.99,-1,
,,,,,5,186,1,9,3,1,0,4,0,-1,
,,,,,20.95,186,1,9,5,1,0,4,15.95,1,
,,,,,42.99,186,1,9,4,1,0,4,37.99,0,
,,,,,11.5,186,1,9,4,1,0,4,6.5,0,
,,,,,13.79,186,1,9,4,1,0,4,8.79,0,
,,,,,35.35,186,1,9,3,1,0,4,30.35,-1,
,,,,,10,187,1,10,4,1,0,4,0,0,
